Realism/maxime-lalanne_castle-overlooking-a-river.jpg                                                                                          ,21
Impressionism/edgar-degas_rue-quesnoy-saint-valery-sur-somme.jpg                                                                               ,12
Expressionism/candido-portinari_lavadeiras.jpg                                                                                                 ,9
Romanticism/orest-kiprensky_portrait-of-an-unknown-woman-in-a-turban-1824.jpg                                                                  ,23
Art_Nouveau_Modern/edmund-dulac_such-stuff-as-dreams-are-made-on-from-the-tempest.jpg                                                          ,3
Impressionism/edgar-degas_jockey-1882.jpg                                                                                                      ,12
Expressionism/helene-schjerfbeck_rosy-cheeked-girl-1927.jpg                                                                                    ,9
Minimalism/ellsworth-kelly_black-on-black-1951.jpg                                                                                             ,14
Art_Nouveau_Modern/egon-schiele_four-trees-1917.jpg                                                                                            ,3
Baroque/rembrandt_self-portrait.jpg                                                                                                            ,4
Cubism/pablo-picasso_bust-of-woman-with-flowers.jpg                                                                                            ,7
Early_Renaissance/andrea-mantegna_calvary-central-predella-panel-from-the-st-zeno-of-verona-altarpiece-1459.jpg                                ,8
Impressionism/henry-herbert-la-thangue_the-aqueduct.jpg                                                                                        ,12
Impressionism/willard-metcalf_gloucester-harbour-sun.jpg                                                                                       ,12
Art_Nouveau_Modern/felix-vallotton_portrait-of-french-writer-francis-jammes-1898.jpg                                                           ,3
Mannerism_Late_Renaissance/tintoretto_visitation.jpg                                                                                           ,13
Impressionism/gustave-caillebotte_portrait-of-a-man-writing-in-his-study.jpg                                                                   ,12
Post_Impressionism/henri-de-toulouse-lautrec_booth-of-la-goulue-at-the-foire-du-trone-dance-at-the-moulin-rouge-1895.jpg                       ,20
Symbolism/odilon-redon_swamp-flower-1884.jpg                                                                                                   ,24
Expressionism/horia-bernea_hill-1975.jpg                                                                                                       ,9
Northern_Renaissance/lucas-cranach-the-elder_lucretia-1533.jpg                                                                                 ,17
Northern_Renaissance/jan-van-eyck_the-last-judgment-detail-1426.jpg                                                                            ,17
Symbolism/gustave-moreau_sappho-1893.jpg                                                                                                       ,24
Romanticism/william-turner_the-lake-of-thun-switzerland.jpg                                                                                    ,23
Rococo/francois-boucher_river-landscape-with-ruin-and-bridge.jpg                                                                               ,22
Ukiyo_e/katsushika-hokusai_mount-fuji-as-seen-from-the-island-tsuku-dajima.jpg                                                                 ,26
Impressionism/camille-pissarro_lordship-lane-station-dulwich-1871.jpg                                                                          ,12
Realism/aleksey-savrasov_winter-landscape-1871.jpg                                                                                             ,21
Abstract_Expressionism/hans-hofmann_renate-s-nantucket-1965.jpg                                                                                ,0
Expressionism/costas-niarchos_iphigenia.jpg                                                                                                    ,9
Post_Impressionism/corneliu-michailescu_poppy-cup.jpg                                                                                          ,20
Pop_Art/claes-oldenburg_pastry-case-1961.jpg                                                                                                   ,19
Romanticism/paul-delaroche_herodias-1843.jpg                                                                                                   ,23
Realism/alexey-venetsianov_head-of-an-old-peasant.jpg                                                                                          ,21
Realism/boris-kustodiev_autumn-1918-1.jpg                                                                                                      ,21
Abstract_Expressionism/arthur-pinajian_untitled-landscape-bellport-no-1168-1984.jpg                                                            ,0
Expressionism/lucian-freud_naked-man-with-his-friend.jpg                                                                                       ,9
Mannerism_Late_Renaissance/sofonisba-anguissola_self-portrait-at-the-easel-1556.jpg                                                            ,13
Expressionism/mark-tobey_bahai-scene.jpg                                                                                                       ,9
Realism/john-singer-sargent_mrs-ian-hamilton-jean-muir.jpg                                                                                     ,21
Baroque/guido-reni_mary-with-child-1635.jpg                                                                                                    ,4
Impressionism/pierre-auguste-renoir_laundry-boat-by-the-banks-of-the-seine-near-paris-1873.jpg                                                 ,12
